ReplayID,Map Name,Length,Hero,Lvl,Result,Date and Time (UTC),Share Replay
74669245,Infernal Shrines,00:22:32,Dehaka,7,0,5/11/2016 1:45:00 PM, 
98310737,Towers of Doom,00:20:44,Tychus,10,1,5/11/2016 2:07:48 AM, 
74630809,Tomb of the Spider Queen,00:19:09,Kharazim,12,0,5/11/2016 1:41:11 AM, 
74629422,Battlefield of Eternity,00:17:37,Tychus,10,0,5/11/2016 1:16:30 AM, 
98310729,Infernal Shrines,00:19:29,Malfurion,5,0,5/11/2016 12:51:25 AM, 
74610489,Tomb of the Spider Queen,00:21:18,Nazeebo,10,0,5/10/2016 9:07:13 PM, 
74605012,Garden of Terror,00:25:46,Artanis,9,1,5/10/2016 8:13:52 PM, 
96339215,Dragon Shire,00:20:50,Greymane,9,1,5/10/2016 5:00:59 PM, 
74741861,Blackheart's Bay,00:18:13,Brightwing,7,0,5/10/2016 4:31:06 PM, 
74575346,Battlefield of Eternity,00:17:47,Sgt. Hammer,7,1,5/10/2016 1:59:45 PM, 
74574001,Cursed Hollow,00:22:29,Abathur,11,0,5/10/2016 1:33:03 PM, 
74571820,Garden of Terror,00:20:51,Xul,7,1,5/10/2016 12:58:34 PM, 
93133796,Tomb of the Spider Queen,00:27:58,Nazeebo,10,0,5/10/2016 2:04:44 AM, 
74528226,Sky Temple,00:16:45,Muradin,9,1,5/9/2016 10:04:09 PM, 
81609932,Garden of Terror,00:21:05,Artanis,9,0,5/9/2016 3:52:31 PM, 
76078548,Infernal Shrines,00:14:00,Jaina,7,1,5/9/2016 3:25:36 PM, 
74493052,Battlefield of Eternity,00:17:04,Muradin,9,0,5/9/2016 2:48:39 PM, 
74500433,Tomb of the Spider Queen,00:19:18,Nazeebo,10,1,5/9/2016 2:18:40 PM, 
74503687,Towers of Doom,00:18:41,Li Li,8,0,5/9/2016 1:52:32 PM, 
75852455,Blackheart's Bay,00:27:19,Muradin,9,1,5/8/2016 10:39:22 PM, 
74671764,Dragon Shire,00:28:22,Dehaka,7,0,5/8/2016 7:02:09 PM, 
74492764,Sky Temple,00:16:08,Muradin,9,0,5/8/2016 5:41:44 PM, 
74340579,Cursed Hollow,00:09:57,Abathur,11,0,5/7/2016 9:19:13 PM, 
74340575,Dragon Shire,00:27:35,Xul,7,0,5/7/2016 9:03:30 PM, 
74672174,Tomb of the Spider Queen,00:27:28,Nazeebo,9,1,5/7/2016 4:22:43 PM, 
95898814,Garden of Terror,00:28:59,Brightwing,7,0,5/7/2016 3:20:43 PM, 
74268750,Infernal Shrines,00:20:24,Dehaka,7,0,5/6/2016 8:09:21 PM, 
74519686,Cursed Hollow,00:19:50,Malfurion,5,0,5/6/2016 2:57:47 PM, 
74225607,Dragon Shire,00:16:46,Jaina,7,0,5/6/2016 2:33:26 PM, 
74187565,Blackheart's Bay,00:16:37,Muradin,9,1,5/5/2016 11:55:10 PM, 
74186449,Towers of Doom,00:15:22,Tychus,10,1,5/5/2016 11:33:44 PM, 
81609740,Cursed Hollow,00:21:54,Kharazim,12,1,5/5/2016 11:08:25 PM, 
75493137,Infernal Shrines,00:12:28,Dehaka,7,0,5/5/2016 10:35:42 PM, 
85856855,Blackheart's Bay,00:16:38,Greymane,9,0,5/5/2016 10:16:35 PM, 
74552561,Tomb of the Spider Queen,00:21:15,Nazeebo,9,0,5/5/2016 9:48:20 PM, 
75471276,Cursed Hollow,00:25:23,Brightwing,7,0,5/5/2016 9:20:56 PM, 
74976865,Garden of Terror,00:29:25,Artanis,9,0,5/5/2016 8:46:29 PM, 
74217849,Infernal Shrines,00:17:28,Dehaka,6,1,5/5/2016 8:07:30 PM, 
74166346,Towers of Doom,00:15:56,Xul,7,1,5/5/2016 6:21:34 PM, 
77706804,Garden of Terror,00:24:15,Nazeebo,9,0,5/5/2016 3:42:43 AM, 
74119127,Dragon Shire,00:21:15,Dehaka,6,1,5/5/2016 3:09:24 AM, 
74272560,Infernal Shrines,00:30:42,Dehaka,6,0,5/5/2016 2:41:36 AM, 
74193352,Blackheart's Bay,00:22:07,Tychus,10,1,5/4/2016 11:53:25 PM, 
76361559,Tomb of the Spider Queen,00:28:18,Artanis,9,1,5/4/2016 9:17:25 PM, 
74094205,Sky Temple,00:22:10,Muradin,9,1,5/4/2016 8:20:34 PM, 
74078604,Sky Temple,00:22:40,Li Li,8,1,5/4/2016 5:43:33 PM, 
74076505,Towers of Doom,00:16:02,Tassadar,8,0,5/4/2016 5:14:18 PM, 
75370310,Dragon Shire,00:18:55,Brightwing,7,1,5/4/2016 4:50:56 PM, 
74071818,Dragon Shire,00:26:49,Dehaka,6,0,5/4/2016 4:14:23 PM, 
74069138,Battlefield of Eternity,00:18:07,Brightwing,7,0,5/4/2016 3:34:56 PM, 
74097906,Cursed Hollow,00:15:15,Abathur,11,0,5/4/2016 2:35:32 PM, 
74013395,Infernal Shrines,00:30:03,Dehaka,6,1,5/3/2016 9:57:51 PM, 
84478240,Garden of Terror,00:23:49,Malfurion,5,1,5/3/2016 8:21:30 PM, 
73981898,Sky Temple,00:23:09,Jaina,7,1,5/3/2016 3:53:31 PM, 
73979600,Garden of Terror,00:19:50,Artanis,9,0,5/3/2016 3:23:02 PM, 
110446311,Infernal Shrines,00:13:01,Dehaka,6,0,5/3/2016 2:23:16 PM, 
76638306,Battlefield of Eternity,00:17:18,Dehaka,6,0,5/3/2016 12:41:03 PM, 
73941685,Tomb of the Spider Queen,00:21:31,Nazeebo,9,0,5/3/2016 3:21:23 AM, 
74099974,Infernal Shrines,00:18:59,Tassadar,8,0,5/3/2016 2:44:50 AM, 
74099967,Garden of Terror,00:29:23,Greymane,9,0,5/3/2016 2:21:11 AM, 
75656686,Blackheart's Bay,00:17:00,Brightwing,7,1,5/2/2016 10:11:21 PM, 
73930166,Dragon Shire,00:17:25,Greymane,9,0,5/2/2016 9:48:46 PM, 
73913562,Tomb of the Spider Queen,00:35:50,Artanis,9,1,5/2/2016 9:24:43 PM, 
73907254,Sky Temple,00:11:33,Dehaka,5,0,5/2/2016 8:39:19 PM, 
75370247,Towers of Doom,00:19:43,Dehaka,5,1,5/2/2016 8:14:49 PM, 
115943724,Infernal Shrines,00:19:53,Kharazim,12,1,5/2/2016 12:15:17 AM, 
74040877,Blackheart's Bay,00:21:09,Muradin,9,0,5/1/2016 11:50:19 PM, 
73940893,Dragon Shire,00:23:06,Brightwing,6,0,5/1/2016 8:50:25 PM, 
73787059,Sky Temple,00:16:45,Tychus,10,0,5/1/2016 8:17:31 PM, 
73777947,Cursed Hollow,00:21:02,Greymane,9,0,5/1/2016 7:19:32 PM, 
73566107,Blackheart's Bay,00:25:24,Abathur,11,1,4/29/2016 8:43:28 PM, 
74453267,Tomb of the Spider Queen,00:29:37,Artanis,9,0,4/29/2016 8:14:04 PM, 
74708461,Garden of Terror,00:27:00,Malfurion,5,0,4/29/2016 3:13:53 PM, 
73492601,Infernal Shrines,00:22:06,Jaina,7,0,4/29/2016 2:38:43 PM, 
73368826,Tomb of the Spider Queen,00:22:47,Nazeebo,9,1,4/27/2016 8:46:49 PM, 
104521845,Blackheart's Bay,00:25:22,Kharazim,12,1,4/27/2016 8:18:00 PM, 
73241588,Sky Temple,00:21:49,Gazlowe,9,0,4/27/2016 7:46:46 PM, 
74107458,Garden of Terror,00:32:08,Greymane,9,1,4/27/2016 7:17:23 PM, 
74029462,Infernal Shrines,00:21:57,Tychus,10,1,4/27/2016 2:45:07 AM, 
73151284,Cursed Hollow,00:23:57,Gazlowe,9,0,4/27/2016 2:18:16 AM, 
123874481,Tomb of the Spider Queen,00:23:50,Muradin,9,1,4/27/2016 1:20:18 AM, 
78831876,Infernal Shrines,00:21:02,Anub'arak,9,0,4/27/2016 12:48:14 AM, 
92973847,Dragon Shire,00:27:12,Brightwing,6,0,4/26/2016 9:03:43 PM, 
73089425,Towers of Doom,00:22:22,Tychus,10,0,4/26/2016 4:07:51 PM, 
73094809,Sky Temple,00:18:09,Jaina,7,1,4/26/2016 3:39:25 PM, 
73083351,Garden of Terror,00:19:29,Brightwing,6,1,4/26/2016 3:14:41 PM, 
73080769,Tomb of the Spider Queen,00:24:40,Nazeebo,9,1,4/26/2016 2:49:04 PM, 
73077644,Towers of Doom,00:13:21,Tychus,10,0,4/26/2016 2:18:16 PM, 
73112017,Sky Temple,00:16:18,Gazlowe,9,1,4/26/2016 1:23:52 PM, 
74254295,Dragon Shire,00:25:22,Gazlowe,9,0,4/26/2016 2:44:44 AM, 
73567651,Blackheart's Bay,00:27:30,Brightwing,6,0,4/26/2016 2:11:55 AM, 
73060534,Infernal Shrines,00:24:15,Anub'arak,9,0,4/26/2016 1:39:36 AM, 
73064541,Sky Temple,00:15:32,Gazlowe,9,1,4/26/2016 12:40:17 AM, 
87403633,Tomb of the Spider Queen,00:21:42,Li Li,8,0,4/25/2016 9:47:42 PM, 
72966047,Battlefield of Eternity,00:24:24,Kharazim,12,0,4/25/2016 7:45:39 PM, 
72962367,Garden of Terror,00:20:31,Brightwing,6,1,4/25/2016 7:14:49 PM, 
72947693,Dragon Shire,00:25:44,Greymane,9,0,4/25/2016 5:19:28 PM, 
72944713,Cursed Hollow,00:15:44,Nazeebo,9,1,4/25/2016 4:48:26 PM, 
72943166,Tomb of the Spider Queen,00:15:42,Muradin,9,1,4/25/2016 4:26:20 PM, 
72994687,Blackheart's Bay,00:21:26,Muradin,9,1,4/25/2016 3:08:23 PM, 
73018175,Tomb of the Spider Queen,00:33:48,Nazeebo,9,0,4/24/2016 8:09:45 PM, 
74608087,Sky Temple,00:18:00,Artanis,9,1,4/24/2016 6:30:19 PM, 
73677232,Battlefield of Eternity,00:12:33,Muradin,9,0,4/24/2016 5:55:16 PM, 
73154635,Towers of Doom,00:13:42,Brightwing,6,1,4/24/2016 5:35:50 PM, 
72790663,Garden of Terror,00:27:59,Kharazim,12,1,4/24/2016 3:38:38 PM, 
72716219,Dragon Shire,00:21:32,Greymane,9,0,4/23/2016 10:30:56 PM, 
72438471,Tomb of the Spider Queen,00:24:45,Nazeebo,9,0,4/22/2016 4:00:36 AM, 
72551582,Towers of Doom,00:20:36,Artanis,9,0,4/22/2016 12:31:44 AM, 
71939691,Garden of Terror,00:38:31,Xul,6,0,4/15/2016 2:59:22 PM, 
72342216,Towers of Doom,00:19:00,Artanis,9,1,4/15/2016 2:15:13 PM, 
79137978,Blackheart's Bay,00:17:26,Gazlowe,9,1,4/14/2016 8:19:13 PM, 
76591724,Cursed Hollow,00:29:36,Muradin,9,1,4/12/2016 1:25:40 AM, 
76592590,Sky Temple,00:18:28,Greymane,9,0,4/12/2016 12:49:08 AM, 
71104914,Dragon Shire,00:24:54,Greymane,9,0,4/12/2016 12:23:23 AM, 
71368466,Blackheart's Bay,00:19:17,Muradin,9,0,4/11/2016 8:21:20 PM, 
77811212,Garden of Terror,00:27:49,Artanis,9,0,4/11/2016 7:54:39 PM, 
74041541,Cursed Hollow,00:24:12,Kharazim,12,0,4/11/2016 7:14:17 PM, 
104520855,Battlefield of Eternity,00:22:56,Gazlowe,9,1,4/11/2016 1:13:46 PM, 
70965799,Tomb of the Spider Queen,00:24:48,Nazeebo,9,0,4/11/2016 2:17:40 AM, 
70963663,Infernal Shrines,00:21:22,Li Li,8,1,4/11/2016 1:03:03 AM, 
70954202,Battlefield of Eternity,00:23:14,Brightwing,6,0,4/11/2016 12:35:05 AM, 
70666227,Sky Temple,00:16:48,Brightwing,5,1,4/8/2016 9:34:47 PM, 
70878024,Garden of Terror,00:32:22,Jaina,7,1,4/8/2016 9:04:17 PM, 
71241916,Towers of Doom,00:20:56,Xul,6,0,4/8/2016 8:24:47 PM, 
74835621,Blackheart's Bay,00:21:52,Muradin,9,0,4/8/2016 7:55:24 PM, 
71355650,Sky Temple,00:18:11,Muradin,9,1,4/8/2016 7:25:52 PM, 
70600087,Tomb of the Spider Queen,00:29:12,Nazeebo,9,1,4/8/2016 6:59:16 PM, 
77382492,Dragon Shire,00:17:44,Brightwing,5,0,4/8/2016 6:21:54 PM, 
70491561,Blackheart's Bay,00:19:52,Kharazim,12,1,4/7/2016 10:34:34 PM, 
70698183,Sky Temple,00:23:44,Kharazim,12,1,4/7/2016 10:07:24 PM, 
72062546,Cursed Hollow,00:15:29,Muradin,9,1,4/5/2016 10:03:04 PM, 
90623853,Dragon Shire,00:21:07,Gazlowe,9,1,4/5/2016 8:39:07 PM, 
70065402,Blackheart's Bay,00:20:50,Kharazim,12,0,4/4/2016 8:49:28 PM, 
70145444,Towers of Doom,00:22:01,Tychus,10,1,4/4/2016 8:21:43 PM, 
70056802,Dragon Shire,00:23:43,Kharazim,12,0,4/4/2016 7:52:46 PM, 
70047231,Tomb of the Spider Queen,00:28:48,Nazeebo,9,0,4/4/2016 7:19:40 PM, 
70042240,Cursed Hollow,00:23:30,Kharazim,12,1,4/4/2016 6:44:42 PM, 
85797611,Battlefield of Eternity,00:29:34,Anub'arak,9,0,4/4/2016 5:08:07 PM, 
70041064,Cursed Hollow,00:19:24,Greymane,9,1,4/4/2016 4:05:25 PM, 
71050468,Garden of Terror,00:27:06,Kharazim,12,0,4/4/2016 3:31:35 PM, 
70657558,Infernal Shrines,00:24:20,Kharazim,12,0,4/4/2016 6:22:04 AM, 
69876847,Garden of Terror,00:25:05,Kharazim,12,0,4/2/2016 9:40:48 PM, 
72891090,Towers of Doom,00:17:44,Abathur,11,0,4/2/2016 9:10:09 PM, 
79383051,Battlefield of Eternity,00:16:39,Muradin,9,1,4/2/2016 8:44:03 PM, 
123964508,Infernal Shrines,00:25:44,Anub'arak,9,1,4/2/2016 8:19:36 PM, 
69895669,Sky Temple,00:18:40,Muradin,9,1,4/2/2016 7:46:59 PM, 
70779386,Dragon Shire,00:22:29,Tychus,10,0,3/30/2016 8:48:32 PM, 
69375235,Cursed Hollow,00:22:11,Muradin,9,0,3/30/2016 8:13:55 PM, 
72059392,Blackheart's Bay,00:17:35,Artanis,9,1,3/30/2016 7:40:37 PM, 
69326114,Infernal Shrines,00:29:02,Anub'arak,9,1,3/30/2016 7:12:44 PM, 
69309972,Sky Temple,00:21:12,Artanis,9,0,3/30/2016 6:34:53 PM, 
69304585,Tomb of the Spider Queen,00:19:29,Nazeebo,9,1,3/30/2016 5:53:35 PM, 
72547683,Towers of Doom,00:20:05,Greymane,9,1,3/30/2016 5:20:45 PM, 
74532675,Dragon Shire,00:20:13,Muradin,9,1,3/30/2016 4:54:16 PM, 
70534074,Cursed Hollow,00:17:18,Jaina,7,1,3/29/2016 10:08:04 PM, 
76419718,Towers of Doom,00:15:41,Nazeebo,9,1,3/29/2016 9:41:33 PM, 
72893004,Sky Temple,00:16:14,Nazeebo,9,0,3/29/2016 8:25:43 PM, 
69617910,Battlefield of Eternity,00:22:17,Kharazim,12,1,3/29/2016 7:59:36 PM, 
69617900,Infernal Shrines,00:21:40,Kharazim,12,1,3/29/2016 7:27:18 PM, 
69354997,Dragon Shire,00:21:10,Greymane,9,0,3/29/2016 6:58:25 PM, 
69207943,Blackheart's Bay,00:21:01,Jaina,6,1,3/29/2016 6:29:18 PM, 
69342847,Towers of Doom,00:15:56,Greymane,9,1,3/29/2016 5:49:40 PM, 
69234733,Infernal Shrines,00:14:55,Kharazim,12,1,3/29/2016 5:15:42 PM, 
69237254,Tomb of the Spider Queen,00:22:20,Nazeebo,9,0,3/29/2016 1:47:10 PM, 
69138639,Blackheart's Bay,00:14:01,Xul,6,0,3/29/2016 1:19:21 PM, 
70109611,Cursed Hollow,00:26:20,Jaina,6,0,3/29/2016 1:01:03 PM, 
114428426,Dragon Shire,00:24:35,Greymane,9,0,3/29/2016 1:59:30 AM, 
69759869,Tomb of the Spider Queen,00:19:27,Artanis,9,1,3/29/2016 1:26:43 AM, 
69107537,Cursed Hollow,00:28:32,Gazlowe,9,0,3/28/2016 11:58:27 PM, 
73890820,Battlefield of Eternity,00:20:22,Kharazim,12,0,3/28/2016 10:17:10 PM, 
79585039,Towers of Doom,00:20:50,Artanis,9,0,3/28/2016 8:51:11 PM, 
69053426,Garden of Terror,00:15:24,Artanis,9,1,3/28/2016 8:24:33 PM, 
69232249,Cursed Hollow,00:24:16,Jaina,6,1,3/28/2016 8:01:22 PM, 
74836787,Dragon Shire,00:18:37,Muradin,9,0,3/28/2016 7:04:47 PM, 
74835571,Blackheart's Bay,00:19:56,Muradin,9,1,3/28/2016 6:16:47 PM, 
69033408,Infernal Shrines,00:17:48,Jaina,6,0,3/28/2016 5:49:09 PM, 
68950776,Blackheart's Bay,00:20:09,Muradin,9,0,3/23/2016 6:47:44 PM, 
68850447,Dragon Shire,00:25:23,Greymane,9,1,3/23/2016 6:23:23 PM, 
68383729,Garden of Terror,00:26:59,Greymane,9,1,3/23/2016 5:22:04 PM, 
68600087,Towers of Doom,00:22:35,Kharazim,12,1,3/23/2016 4:09:08 PM, 
76967355,Garden of Terror,00:19:06,Artanis,8,0,3/23/2016 3:14:31 PM, 
69272391,Blackheart's Bay,00:19:04,Kharazim,12,1,3/23/2016 2:46:38 PM, 
68367679,Cursed Hollow,00:26:06,Muradin,9,0,3/23/2016 2:16:05 PM, 
70089381,Tomb of the Spider Queen,00:22:52,Nazeebo,9,1,3/22/2016 8:52:48 PM, 
70089365,Towers of Doom,00:23:19,Greymane,9,1,3/22/2016 8:21:04 PM, 
70089356,Infernal Shrines,00:20:53,Kharazim,12,1,3/22/2016 7:53:49 PM, 
70089324,Garden of Terror,00:25:22,Artanis,8,0,3/22/2016 6:56:22 PM, 
68273316,Blackheart's Bay,00:21:27,Li Li,8,0,3/22/2016 6:24:57 PM, 
68564907,Sky Temple,00:18:10,Artanis,8,1,3/22/2016 5:57:32 PM, 
74303130,Battlefield of Eternity,00:17:06,Jaina,6,0,3/22/2016 5:00:02 PM, 
69806140,Tomb of the Spider Queen,00:21:54,Nazeebo,9,1,3/22/2016 4:36:31 PM, 
72705262,Cursed Hollow,00:20:49,Jaina,6,1,3/22/2016 4:02:33 PM, 
68372765,Towers of Doom,00:19:55,Xul,6,0,3/22/2016 3:35:59 PM, 
68245100,Infernal Shrines,00:18:25,Anub'arak,9,0,3/22/2016 1:09:46 PM, 
71366446,Battlefield of Eternity,00:28:42,Greymane,9,1,3/21/2016 8:48:23 PM, 
68222599,Dragon Shire,00:28:36,Xul,5,1,3/21/2016 8:08:55 PM, 
73898952,Sky Temple,00:14:08,Muradin,9,0,3/21/2016 3:32:01 PM, 
69184876,Blackheart's Bay,00:15:02,Artanis,8,0,3/21/2016 2:49:25 PM, 
68048559,Battlefield of Eternity,00:13:53,Sgt. Hammer,7,0,3/20/2016 9:08:33 PM, 
68487030,Garden of Terror,00:18:06,Kharazim,12,1,3/20/2016 8:50:43 PM, 
68469148,Towers of Doom,00:16:23,Greymane,9,0,3/20/2016 8:27:19 PM, 
67895640,Dragon Shire,00:30:25,Muradin,9,0,3/19/2016 7:56:39 PM, 
88066117,Cursed Hollow,00:18:13,Li Li,8,0,3/19/2016 7:15:02 PM, 
68818811,Tomb of the Spider Queen,00:19:51,Nazeebo,9,1,3/19/2016 6:45:36 PM, 
67853273,Sky Temple,00:18:53,Artanis,8,1,3/18/2016 8:11:50 PM, 
69508994,Battlefield of Eternity,00:15:24,Kharazim,11,1,3/18/2016 7:41:59 PM, 
68064152,Dragon Shire,00:22:21,Muradin,9,1,3/18/2016 6:51:04 PM, 
67744855,Infernal Shrines,00:30:47,Anub'arak,9,0,3/18/2016 5:06:40 PM, 
67773763,Towers of Doom,00:22:03,Kharazim,11,1,3/18/2016 4:24:38 PM, 
67736254,Battlefield of Eternity,00:16:11,Tychus,10,0,3/18/2016 3:46:12 PM, 
67733830,Garden of Terror,00:18:27,Greymane,9,1,3/18/2016 3:25:06 PM, 
69766903,Dragon Shire,00:32:21,Greymane,9,0,3/16/2016 8:41:54 PM, 
67532264,Blackheart's Bay,00:20:14,Kharazim,11,1,3/16/2016 8:02:38 PM, 
73133806,Infernal Shrines,00:17:56,Anub'arak,9,0,3/15/2016 8:17:36 PM, 
68028351,Towers of Doom,00:21:35,Tassadar,8,0,3/15/2016 7:03:12 PM, 
68317529,Garden of Terror,00:19:37,Kharazim,11,0,3/15/2016 5:10:33 PM, 
67394296,Sky Temple,00:22:44,Muradin,9,1,3/15/2016 4:40:17 PM, 
67369766,Blackheart's Bay,00:19:44,Greymane,9,1,3/15/2016 12:58:48 PM, 
67318537,Cursed Hollow,00:19:26,Gazlowe,9,0,3/14/2016 3:42:22 PM, 
67250557,Sky Temple,00:18:36,Kharazim,11,1,3/14/2016 3:17:28 PM, 
67804187,Sky Temple,00:16:31,Kharazim,11,0,3/14/2016 2:40:03 PM, 
68696291,Towers of Doom,00:18:57,Muradin,9,0,3/14/2016 1:20:44 PM, 
71367656,Blackheart's Bay,00:24:53,Kharazim,11,1,3/12/2016 6:04:06 PM, 
67156398,Infernal Shrines,00:21:59,Anub'arak,9,0,3/12/2016 3:04:29 AM, 
66910346,Tomb of the Spider Queen,00:19:41,Greymane,9,0,3/12/2016 2:37:06 AM, 
84522196,Towers of Doom,00:20:52,Kharazim,11,0,3/12/2016 2:12:12 AM, 
73283042,Cursed Hollow,00:18:06,Muradin,9,1,3/12/2016 1:47:27 AM, 
66904850,Infernal Shrines,00:33:47,Anub'arak,9,1,3/12/2016 1:23:59 AM, 
67896669,Sky Temple,00:18:56,Muradin,9,0,3/11/2016 7:06:20 PM, 
73480356,Sky Temple,00:16:50,Greymane,9,1,3/11/2016 6:38:44 PM, 
66862498,Blackheart's Bay,00:27:12,Muradin,8,0,3/11/2016 5:43:51 PM, 
66862482,Tomb of the Spider Queen,00:18:54,Nazeebo,9,1,3/11/2016 5:08:37 PM, 
67238739,Towers of Doom,00:16:33,Gazlowe,9,0,3/11/2016 4:32:55 PM, 
66833747,Battlefield of Eternity,00:14:58,Muradin,8,0,3/11/2016 2:42:41 PM, 
66832162,Garden of Terror,00:20:20,Xul,5,1,3/11/2016 2:23:30 PM, 
67408295,Infernal Shrines,00:19:17,Muradin,8,1,3/11/2016 1:57:18 PM, 
67035305,Cursed Hollow,00:29:33,Artanis,8,1,3/10/2016 2:53:11 AM, 
97388976,Tomb of the Spider Queen,00:32:55,Nazeebo,9,1,3/10/2016 2:15:33 AM, 
67314829,Garden of Terror,00:16:38,Artanis,8,1,3/10/2016 1:36:10 AM, 
82516335,Cursed Hollow,00:22:57,Li Li,8,0,3/9/2016 6:14:00 PM, 
77864726,Sky Temple,00:22:02,Tychus,10,0,3/9/2016 5:38:23 PM, 
70087171,Battlefield of Eternity,00:13:50,Muradin,8,0,3/9/2016 5:09:51 PM, 
66565211,Infernal Shrines,00:22:42,Kharazim,11,1,3/9/2016 4:03:34 AM, 
66517770,Tomb of the Spider Queen,00:17:44,Nazeebo,9,1,3/8/2016 10:32:33 PM, 
67155993,Blackheart's Bay,00:30:31,Gazlowe,9,0,3/8/2016 9:46:44 PM, 
71366164,Garden of Terror,00:14:03,Artanis,8,1,3/8/2016 8:02:39 PM, 
69606899,Blackheart's Bay,00:20:28,Gazlowe,9,1,3/8/2016 7:43:02 PM, 
69766547,Battlefield of Eternity,00:21:23,Sgt. Hammer,7,1,3/8/2016 7:17:57 PM, 
68150490,Towers of Doom,00:20:01,Greymane,9,1,3/8/2016 6:49:19 PM, 
73630389,Garden of Terror,00:28:42,Gazlowe,9,0,3/8/2016 5:59:10 PM, 
66596537,Garden of Terror,00:19:56,Muradin,8,0,3/8/2016 5:17:45 PM, 
67433076,Blackheart's Bay,00:15:45,Greymane,9,0,3/8/2016 4:50:27 PM, 
66710718,Sky Temple,00:20:34,Muradin,8,1,3/8/2016 3:23:53 PM, 
66467873,Tomb of the Spider Queen,00:23:41,Xul,5,0,3/8/2016 2:57:41 PM, 
68716891,Blackheart's Bay,00:22:32,Xul,4,1,3/8/2016 2:04:37 PM, 
67380702,Towers of Doom,00:22:10,Kharazim,11,1,3/7/2016 4:48:24 PM, 
66596506,Sky Temple,00:25:24,Muradin,8,0,3/7/2016 4:15:34 PM, 
67632933,Garden of Terror,00:21:43,Greymane,8,0,3/7/2016 1:54:21 PM, 
66290154,Towers of Doom,00:21:08,Greymane,8,0,3/7/2016 3:10:39 AM, 
69788738,Tomb of the Spider Queen,00:31:53,Nazeebo,9,0,3/7/2016 2:40:44 AM, 
67014116,Garden of Terror,00:24:22,Gazlowe,9,1,3/7/2016 12:59:46 AM, 
66234928,Towers of Doom,00:18:48,Kharazim,11,0,3/6/2016 7:17:47 PM, 
66236163,Dragon Shire,00:26:40,Greymane,8,0,3/6/2016 6:52:58 PM, 
68791295,Tomb of the Spider Queen,00:24:47,Nazeebo,9,1,3/6/2016 6:19:58 PM, 
66742310,Garden of Terror,00:28:24,Muradin,8,1,3/5/2016 11:21:01 PM, 
95072751,Sky Temple,00:19:54,Kharazim,11,0,3/5/2016 10:47:54 PM, 
66137735,Tomb of the Spider Queen,00:23:26,Kharazim,11,0,3/5/2016 10:20:13 PM, 
67773264,Infernal Shrines,00:20:38,Anub'arak,8,1,3/4/2016 10:00:55 PM, 
65979872,Sky Temple,00:16:56,Artanis,8,0,3/4/2016 9:08:08 PM, 
69501973,Garden of Terror,00:29:22,Gazlowe,9,1,3/4/2016 8:43:00 PM, 
65953692,Cursed Hollow,00:18:19,Muradin,8,1,3/4/2016 6:47:23 PM, 
69235018,Garden of Terror,00:21:41,Kharazim,11,0,3/4/2016 5:56:11 PM, 
67694288,Infernal Shrines,00:16:53,Kharazim,11,0,3/4/2016 5:29:03 PM, 
78399560,Sky Temple,00:18:52,Greymane,8,1,3/4/2016 5:06:52 PM, 
70382978,Blackheart's Bay,00:16:56,Greymane,8,0,3/4/2016 3:01:17 PM, 
68417148,Towers of Doom,00:14:33,Li Li,8,0,3/4/2016 2:39:49 PM, 
65923375,Battlefield of Eternity,00:12:59,Muradin,8,1,3/4/2016 2:16:31 PM, 
75310184,Infernal Shrines,00:21:42,Muradin,8,0,3/3/2016 10:27:50 PM, 
77256784,Blackheart's Bay,00:23:13,Greymane,8,1,3/3/2016 4:49:18 PM, 
65778797,Battlefield of Eternity,00:16:42,Anub'arak,8,1,3/3/2016 3:56:16 PM, 
66239310,Towers of Doom,00:18:50,Tychus,10,0,3/3/2016 3:35:14 PM, 
65818757,Blackheart's Bay,00:19:46,Muradin,8,0,3/3/2016 1:43:09 AM, 
65662892,Tomb of the Spider Queen,00:24:51,Xul,4,1,3/2/2016 7:38:56 PM, 
65659051,Cursed Hollow,00:17:56,Greymane,8,0,3/2/2016 7:06:27 PM, 
66638772,Tomb of the Spider Queen,00:34:38,Artanis,8,1,3/1/2016 2:43:47 AM, 
81735288,Battlefield of Eternity,00:24:01,Artanis,8,1,2/29/2016 10:23:22 PM, 
65416390,Blackheart's Bay,00:15:34,Gazlowe,9,0,2/29/2016 9:51:43 PM, 
65804250,Cursed Hollow,00:20:34,Artanis,8,1,2/29/2016 8:57:41 PM, 
85124626,Garden of Terror,00:27:11,Artanis,8,0,2/29/2016 8:32:06 PM, 
65518519,Battlefield of Eternity,00:17:56,Sgt. Hammer,7,1,2/29/2016 7:08:45 PM, 
65518512,Towers of Doom,00:17:34,Kharazim,11,1,2/29/2016 6:46:13 PM, 
65130474,Sky Temple,00:19:09,Artanis,8,0,2/27/2016 9:08:10 PM, 
65323286,Dragon Shire,00:18:09,Kharazim,11,0,2/27/2016 8:38:48 PM, 
66214656,Cursed Hollow,00:18:52,Greymane,8,1,2/26/2016 9:39:57 PM, 
69387925,Blackheart's Bay,00:23:50,Kharazim,11,0,2/26/2016 9:14:38 PM, 
69387909,Sky Temple,00:17:30,Kharazim,11,0,2/26/2016 8:37:53 PM, 
66147774,Cursed Hollow,00:25:21,Gazlowe,9,1,2/26/2016 8:03:58 PM, 
